file_names,file_paths,classification
clothes166.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes166.jpg,clothes
clothes1660.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1660.jpg,clothes
clothes1661.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1661.jpg,clothes
clothes1662.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1662.jpg,clothes
clothes1663.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1663.jpg,clothes
clothes1664.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1664.jpg,clothes
clothes1665.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1665.jpg,clothes
clothes1666.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1666.jpg,clothes
clothes1667.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1667.jpg,clothes
clothes1668.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1668.jpg,clothes
clothes1669.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1669.jpg,clothes
clothes167.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes167.jpg,clothes
clothes1670.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1670.jpg,clothes
clothes1671.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1671.jpg,clothes
clothes1672.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1672.jpg,clothes
clothes1673.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1673.jpg,clothes
clothes1674.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1674.jpg,clothes
clothes1675.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1675.jpg,clothes
clothes1676.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1676.jpg,clothes
clothes1677.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1677.jpg,clothes
clothes1678.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1678.jpg,clothes
clothes1679.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1679.jpg,clothes
clothes168.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes168.jpg,clothes
clothes1680.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1680.jpg,clothes
clothes1681.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1681.jpg,clothes
clothes1682.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1682.jpg,clothes
clothes1683.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1683.jpg,clothes
clothes1684.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1684.jpg,clothes
clothes1685.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1685.jpg,clothes
clothes1686.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1686.jpg,clothes
clothes1687.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1687.jpg,clothes
clothes1688.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1688.jpg,clothes
clothes1689.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1689.jpg,clothes
clothes169.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes169.jpg,clothes
clothes1690.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1690.jpg,clothes
clothes1691.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1691.jpg,clothes
clothes1692.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1692.jpg,clothes
clothes1693.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1693.jpg,clothes
clothes1694.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1694.jpg,clothes
clothes1695.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1695.jpg,clothes
clothes1696.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1696.jpg,clothes
clothes1697.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1697.jpg,clothes
clothes1698.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1698.jpg,clothes
clothes1699.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1699.jpg,clothes
clothes17.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes17.jpg,clothes
clothes170.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes170.jpg,clothes
clothes1700.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1700.jpg,clothes
clothes1701.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1701.jpg,clothes
clothes1702.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1702.jpg,clothes
clothes1703.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1703.jpg,clothes
clothes1704.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1704.jpg,clothes
clothes1705.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1705.jpg,clothes
clothes1706.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1706.jpg,clothes
clothes1707.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1707.jpg,clothes
clothes1708.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1708.jpg,clothes
clothes1709.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1709.jpg,clothes
clothes171.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes171.jpg,clothes
clothes1710.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1710.jpg,clothes
clothes1711.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1711.jpg,clothes
clothes1712.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1712.jpg,clothes
clothes1713.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1713.jpg,clothes
clothes1714.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1714.jpg,clothes
clothes1715.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1715.jpg,clothes
clothes1716.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1716.jpg,clothes
clothes1717.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1717.jpg,clothes
clothes1718.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1718.jpg,clothes
clothes1719.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1719.jpg,clothes
clothes172.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes172.jpg,clothes
clothes1720.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1720.jpg,clothes
clothes1721.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1721.jpg,clothes
clothes1722.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1722.jpg,clothes
clothes1723.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1723.jpg,clothes
clothes1724.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1724.jpg,clothes
clothes1725.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1725.jpg,clothes
clothes1726.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1726.jpg,clothes
clothes1727.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1727.jpg,clothes
clothes1728.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1728.jpg,clothes
clothes1729.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1729.jpg,clothes
clothes173.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes173.jpg,clothes
clothes1730.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1730.jpg,clothes
clothes1731.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1731.jpg,clothes
clothes1732.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1732.jpg,clothes
clothes1733.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1733.jpg,clothes
clothes1734.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1734.jpg,clothes
clothes1735.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1735.jpg,clothes
clothes1736.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1736.jpg,clothes
clothes1737.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1737.jpg,clothes
clothes1738.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1738.jpg,clothes
clothes1739.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1739.jpg,clothes
clothes174.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes174.jpg,clothes
clothes1740.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1740.jpg,clothes
clothes1741.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1741.jpg,clothes
clothes1742.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1742.jpg,clothes
clothes1743.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1743.jpg,clothes
clothes1744.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1744.jpg,clothes
clothes1745.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1745.jpg,clothes
clothes1746.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1746.jpg,clothes
clothes1747.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1747.jpg,clothes
clothes1748.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1748.jpg,clothes
clothes1749.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1749.jpg,clothes
clothes175.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes175.jpg,clothes
clothes1750.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1750.jpg,clothes
clothes1751.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1751.jpg,clothes
clothes1752.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1752.jpg,clothes
clothes1753.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1753.jpg,clothes
clothes1754.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1754.jpg,clothes
clothes1755.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1755.jpg,clothes
clothes1756.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1756.jpg,clothes
clothes1757.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1757.jpg,clothes
clothes1758.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1758.jpg,clothes
clothes1759.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1759.jpg,clothes
clothes176.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes176.jpg,clothes
clothes1760.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1760.jpg,clothes
clothes1761.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1761.jpg,clothes
clothes1762.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1762.jpg,clothes
clothes1763.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1763.jpg,clothes
clothes1764.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1764.jpg,clothes
clothes1765.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1765.jpg,clothes
clothes1766.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1766.jpg,clothes
clothes1767.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1767.jpg,clothes
clothes1768.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1768.jpg,clothes
clothes1769.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1769.jpg,clothes
clothes177.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes177.jpg,clothes
clothes1770.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1770.jpg,clothes
clothes1771.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1771.jpg,clothes
clothes1772.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1772.jpg,clothes
clothes1773.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1773.jpg,clothes
clothes1774.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1774.jpg,clothes
clothes1775.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1775.jpg,clothes
clothes1776.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1776.jpg,clothes
clothes1777.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1777.jpg,clothes
clothes1778.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1778.jpg,clothes
clothes1779.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1779.jpg,clothes
clothes178.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes178.jpg,clothes
clothes1780.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1780.jpg,clothes
clothes1781.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1781.jpg,clothes
clothes1782.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1782.jpg,clothes
clothes1783.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1783.jpg,clothes
clothes1784.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1784.jpg,clothes
clothes1785.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1785.jpg,clothes
clothes1786.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1786.jpg,clothes
clothes1787.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1787.jpg,clothes
clothes1788.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1788.jpg,clothes
clothes1789.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1789.jpg,clothes
clothes179.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes179.jpg,clothes
clothes1790.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1790.jpg,clothes
clothes1791.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1791.jpg,clothes
clothes1792.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1792.jpg,clothes
clothes1793.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1793.jpg,clothes
clothes1794.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1794.jpg,clothes
clothes1795.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1795.jpg,clothes
clothes1796.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1796.jpg,clothes
clothes1797.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1797.jpg,clothes
clothes1798.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1798.jpg,clothes
clothes1799.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1799.jpg,clothes
clothes18.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes18.jpg,clothes
clothes180.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes180.jpg,clothes
clothes1800.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1800.jpg,clothes
clothes1801.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1801.jpg,clothes
clothes1802.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1802.jpg,clothes
clothes1803.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1803.jpg,clothes
clothes1804.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1804.jpg,clothes
clothes1805.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1805.jpg,clothes
clothes1806.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1806.jpg,clothes
clothes1807.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1807.jpg,clothes
clothes1808.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1808.jpg,clothes
clothes1809.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1809.jpg,clothes
clothes181.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes181.jpg,clothes
clothes1810.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1810.jpg,clothes
clothes1811.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1811.jpg,clothes
clothes1812.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1812.jpg,clothes
clothes1813.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1813.jpg,clothes
clothes1814.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1814.jpg,clothes
clothes1815.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1815.jpg,clothes
clothes1816.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1816.jpg,clothes
clothes1817.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1817.jpg,clothes
clothes1818.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1818.jpg,clothes
clothes1819.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes1819.jpg,clothes
clothes182.jpg,C:\Users\Asa\.cache\kagglehub\datasets\mostafaabla\garbage-classification\versions\1\garbage_classification\clothes\clothes182.jpg,clothes
